id,user_id,date,amount,type,from_wallet_id,to_wallet_id,subscription_id,description,vat_amount,created_at
T-242,5e189da8-2f10-43a6-bb19-be0b05f098ba,06-11-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-243,5e189da8-2f10-43a6-bb19-be0b05f098ba,13-11-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-244,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-11-25 0:00,3500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-245,5e189da8-2f10-43a6-bb19-be0b05f098ba,20-11-25 0:00,13500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-246,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-12-25 0:00,8000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-247,5e189da8-2f10-43a6-bb19-be0b05f098ba,04-12-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-248,5e189da8-2f10-43a6-bb19-be0b05f098ba,05-12-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-249,5e189da8-2f10-43a6-bb19-be0b05f098ba,12-08-25 0:00,3000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-250,5e189da8-2f10-43a6-bb19-be0b05f098ba,14-12-25 0:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-251,5e189da8-2f10-43a6-bb19-be0b05f098ba,15-12-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-252,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-12-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-253,5e189da8-2f10-43a6-bb19-be0b05f098ba,18-12-25 0:00,1111,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-254,5e189da8-2f10-43a6-bb19-be0b05f098ba,18-12-25 0:00,10000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-255,5e189da8-2f10-43a6-bb19-be0b05f098ba,21-12-25 0:00,7000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-256,5e189da8-2f10-43a6-bb19-be0b05f098ba,23-12-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-257,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-12-25 0:00,600,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-258,5e189da8-2f10-43a6-bb19-be0b05f098ba,27-12-25 0:00,250,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-259,5e189da8-2f10-43a6-bb19-be0b05f098ba,27-12-25 0:00,250,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
